frame_idx,time_s,launcher_x_m,launcher_y_m,launcher_z_m,launcher_vx_mps,launcher_vy_mps,launcher_vz_mps,launcher_speed_mps,launcher_phi_deg,launcher_theta_deg,launcher_psi_deg,launcher_mass_kg,thrust_n,active_stage,satellite_x_m,satellite_y_m,satellite_z_m,launcher_visible,satellite_visible,launcher_impacted,satellite_released,recommended_fps
1094,273.5,178419.390707676,2600.2974926229,161928.678884896,708.908086475445,15.31273473643,-1341.36249744516,1517.24701498065,0.991337599655797,57.1656489626687,2.03131187112446,48983.0097087379,0,Retour balistique,330461.878177928,46921.2615814306,307747.798390287,1,1,0,1,18
1095,273.75,178596.617729281,2604.12567630686,161592.725135562,708.908086420609,15.3127347358063,-1343.81499733808,1519.41564488074,0.992479626344214,57.1795817205506,2.03175651283419,48983.0097087379,0,Retour balistique,330957.33128327,47114.5046179054,307874.582429943,1,1,0,1,18
1096,274,178773.844750872,2607.95385999064,161256.158261255,708.908086363479,15.3127347351565,-1346.26749722632,1521.58513690316,0.99361773861973,57.1934590714994,2.03220006377297,48983.0097087379,0,Retour balistique,331452.632463092,47308.1367226982,308001.358969599,1,1,0,1,18
1097,274.25,178951.071772448,2611.78204367426,160918.978261978,708.908086303955,15.3127347344795,-1348.71999710966,1523.75548736523,0.99475194794305,57.2072812367941,2.03264252374285,48983.0097087379,0,Retour balistique,331947.781411867,47502.157776367,308128.128009256,1,1,0,1,18
1098,274.5,179128.298794008,2615.61022735771,160581.185137731,708.908086241934,15.3127347337741,-1351.17249698788,1525.92669260377,0.995882265755291,57.2210484368718,2.03308389257601,48983.0097087379,0,Retour balistique,332442.777824161,47696.5676592297,308254.889548912,1,1,0,1,18
1099,274.75,179305.525815553,2619.43841104097,160242.778888516,708.908086177305,15.312734733039,-1353.62499686075,1528.09874897496,0.997008703478025,57.234760891333,2.03352417013458,48983.0097087379,0,Retour balistique,332937.621394637,47891.3662513647,308381.643588568,1,1,0,1,18
1100,275,179482.75283708,2623.26659472404,159903.759514334,708.908086109953,15.312734732273,-1356.07749672803,1530.27165285423,0.998131272513333,57.2484188189463,2.03396335631046,48983.0097087379,0,Retour balistique,333432.31181805,48086.5534326104,308508.390128224,1,1,0,1,18
1101,275.25,179659.97985859,2627.0947784069,159564.127015186,708.908086039761,15.3127347314746,-1358.52999658945,1532.44540063614,0.999249984243856,57.2620224376541,2.03440145102512,48983.0097087379,0,Retour balistique,333926.84878925,48282.1290825655,308635.129167881,1,1,0,1,18
1102,275.5,179837.206880082,2630.92296208957,159223.881391075,708.908085966601,15.3127347306425,-1360.98249644476,1534.61998873427,1.00036485003285,57.2755719645781,2.03483845422944,48983.0097087379,0,Retour balistique,334421.232003183,48478.0930805892,308761.860707537,1,1,0,1,18
1103,275.75,180014.433901554,2634.75114577201,158883.022642002,708.908085890344,15.3127347297752,-1363.43499629368,1536.79541358112,1.00147588122427,57.2890676160243,2.03527436590347,48983.0097087379,0,Retour balistique,334915.461154886,48674.4453058009,308888.584747193,1,1,0,1,18
1104,276,180191.660923007,2638.57932945423,158541.550767968,708.908085810854,15.3127347288711,-1365.88749613589,1538.97167162793,1.00258308914279,57.3025096074886,2.0357091860563,48983.0097087379,0,Retour balistique,335409.535939496,48871.1856370809,309015.301286849,1,1,0,1,18
1105,276.25,180368.887944439,2642.40751313621,158199.465768975,708.908085727986,15.3127347279286,-1368.33999597112,1541.14875934466,1.00368648509392,57.3158981536628,2.03614291472591,48983.0097087379,0,Retour balistique,335903.456052241,49068.3139530696,309142.010326506,1,1,0,1,18
1106,276.5,180546.114965849,2646.23569681795,157856.767645025,708.908085641591,15.3127347269459,-1370.79249579901,1543.32667321981,1.00478608036407,57.3292334684397,2.03657555197897,48983.0097087379,0,Retour balistique,336397.221188448,49265.8301321687,309268.711866162,1,1,0,1,18
1107,276.75,180723.341987237,2650.06388049943,157513.45639612,708.908085551513,15.3127347259214,-1373.24499561925,1545.50540976032,1.00588188622061,57.3425157649196,2.0370070979107,48983.0097087379,0,Retour balistique,336890.831043537,49463.73405254,309395.405905818,1,1,0,1,18
1108,277,180900.569008602,2653.89206418064,157169.532022262,708.908085457588,15.3127347248531,-1375.69749543148,1547.68496549148,1.006973913912,57.3557452554155,2.03743755264468,48983.0097087379,0,Retour balistique,337384.285313025,49662.0255921065,309522.092445474,1,1,0,1,18
1109,277.25,181077.796029941,2657.72024786157,156824.994523454,708.908085359645,15.3127347237391,-1378.14999523533,1549.86533695677,1.00806217466784,57.3689221514597,2.03786691633278,48983.0097087379,0,Retour balistique,337877.583692524,49860.704628552,309648.771485131,1,1,0,1,18
1110,277.5,181255.023051256,2661.54843154222,156479.843899696,708.908085257505,15.3127347225774,-1380.60249503041,1552.04652071783,1.00914667969899,57.3820466638095,2.03829518915494,48983.0097087379,0,Retour balistique,338370.725877743,50059.7710393214,309775.443024787,1,1,0,1,18
1111,277.75,181432.250072544,2665.37661522256,156134.080150992,708.908085150981,15.3127347213658,-1383.0549948163,1554.22851335426,1.01022744019769,57.3951190024537,2.03872237131911,48983.0097087379,0,Retour balistique,338863.711564487,50259.2247016205,309902.107064443,1,1,0,1,18
1112,278,181609.477093804,2669.20479890259,155787.703277344,708.908085039876,15.3127347201022,-1385.5074945926,1556.41131146358,1.01130446733763,57.4081393766189,2.03914846306107,48983.0097087379,0,Retour balistique,339356.540448658,50459.0654924162,310028.763604099,1,1,0,1,18
1113,278.25,181786.704115035,2673.03298258228,155440.713278754,708.908084923985,15.312734718784,-1387.95999435885,1558.59491166107,1.01237777227412,57.4211079947761,2.0395734646443,48983.0097087379,0,Retour balistique,339849.212226255,50659.2932884367,310155.412643756,1,1,0,1,18
1114,278.5,181963.931136235,2676.86116626163,155093.110155225,708.908084803094,15.3127347174091,-1390.41249411457,1560.7793105797,1.01344736614417,57.4340250646473,2.03999737635993,48983.0097087379,0,Retour balistique,340341.726593372,50859.9079661713,310282.054183412,1,1,0,1,18
1115,278.75,182141.158157405,2680.68934994063,154744.893906761,708.908084676978,15.3127347159746,-1392.8649938593,1562.96450487,1.01451326006668,57.4468907932124,2.04042019852662,48983.0097087379,0,Retour balistique,340834.083246202,51060.909401871,310408.688223068,1,1,0,1,18
1116,279,182318.385178541,2684.51753361925,154396.064533362,708.908084545402,15.3127347144781,-1395.31749359249,1565.15049119997,1.01557546514251,57.459705386716,2.04084193149039,48983.0097087379,0,Retour balistique,341326.281881034,51262.297471548,310535.314762724,1,1,0,1,18
1117,279.25,182495.612199643,2688.34571729748,154046.622035034,708.908084408119,15.3127347129167,-1397.76999331363,1567.33726625496,1.0166339924547,57.4724690506749,2.04126257562465,48983.0097087379,0,Retour balistique,341818.322194257,51464.0720509758,310661.933802381,1,1,0,1,18
1118,279.5,182672.839220709,2692.1739009753,153696.566411779,708.908084264873,15.3127347112875,-1400.22249302214,1569.52482673756,1.01768885306859,57.4851819898851,2.04168213133,48983.0097087379,0,Retour balistique,342310.203882354,51666.2330156899,310788.545342037,1,1,0,1,18
1119,279.75,182850.066241738,2696.0020846527,153345.897663599,708.908084115393,15.3127347095873,-1402.67499271744,1571.71316936753,1.01874005803201,57.4978444084295,2.04210059903425,48983.0097087379,0,Retour balistique,342801.926641908,51868.7802409872,310915.149381693,1,1,0,1,18
1120,280,183027.293262728,2699.83026832965,152994.615790499,708.908083959398,15.312734707813,-1405.12749239889,1573.90229088162,1.01978761837544,57.5104565096857,2.04251797919234,48983.0097087379,0,Retour balistique,343293.4901696,52071.7136019264,311041.745921349,1,1,0,1,18
1121,280.25,183204.520283677,2703.65845200614,152642.720792483,708.908083796591,15.3127347059613,-1407.57999206586,1576.09218803357,1.02083154511223,57.5230184963336,2.04293427228624,48983.0097087379,0,Retour balistique,343784.894162209,52275.032973328,311168.334961006,1,1,0,1,18
1122,280.5,183381.747304584,2707.48663568215,152290.212669554,708.908083626664,15.3127347040286,-1410.03249171765,1578.28285759392,1.02187184923876,57.5355305703641,2.04334947882499,48983.0097087379,0,Retour balistique,344276.138316612,52478.7382297744,311294.916500662,1,1,0,1,18
1123,280.75,183558.974325446,2711.31481935765,151937.091421715,708.908083449292,15.3127347020112,-1412.48499135356,1580.47429634995,1.02290854173468,57.5479929330872,2.04376359934461,48983.0097087379,0,Retour balistique,344767.222329786,52682.82924561,311421.490540318,1,1,0,1,18
1124,281,183736.201346262,2715.14300303263,151583.357048972,708.908083264136,15.3127346999053,-1414.93749097282,1582.66650110555,1.02394163356315,57.5604057851405,2.04417663440807,48983.0097087379,0,Retour balistique,345258.145898804,52887.3058949411,311548.057079974,1,1,0,1,18
1125,281.25,183913.42836703,2718.97118670705,151229.009551328,708.908083070841,15.3127346977068,-1417.38999057466,1584.85946868116,1.02497113567102,57.5727693264984,2.04458858460534,48983.0097087379,0,Retour balistique,345748.90872084,53092.1680516363,311674.616119631,1,1,0,1,18
1126,281.5,184090.655387747,2722.7993703809,150874.048928789,708.908082869035,15.3127346954115,-1419.84249015825,1587.05319591363,1.02599705898916,57.5850837564813,2.04499945055335,48983.0097087379,0,Retour balistique,346239.510493168,53297.4155893264,311801.167659287,1,1,0,1,18
1127,281.75,184267.882408412,2726.62755405416,150518.475181358,708.908082658328,15.312734693015,-1422.29498972272,1589.24767965614,1.02701941443265,57.5973492737649,2.04540923289605,48983.0097087379,0,Retour balistique,346729.95091316,53503.0483814043,311927.711698943,1,1,0,1,18
1128,282,184445.109429021,2730.45573772679,150162.288309041,708.908082438313,15.3127346905126,-1424.74748926716,1591.44291677808,1.02803821290109,57.6095660763899,2.04581793230442,48983.0097087379,0,Retour balistique,347220.229678287,53709.0663010254,312054.248238599,1,1,0,1,18
1129,282.25,184622.336449573,2734.28392139876,149805.488311844,708.908082208561,15.3127346878994,-1427.19998879062,1593.63890416499,1.02905346527892,57.6217343617726,2.04622554947645,48983.0097087379,0,Retour balistique,347710.34648612,53915.4692211075,312180.777278256,1,1,0,1,18
1130,282.5,184799.563470065,2738.11210507005,149448.075189771,708.908081968625,15.3127346851705,-1429.6524882921,1595.8356387184,1.03006518243569,57.6338543267148,2.04663208513733,48983.0097087379,0,Retour balistique,348200.301034332,54122.2570143309,312307.298817912,1,1,0,1,18
1131,282.75,184976.790490495,2741.94028874063,149090.048942828,708.908081718036,15.3127346823203,-1432.10498777055,1598.0331173558,1.03107337522639,57.645926167415,2.04703754003942,48983.0097087379,0,Retour balistique,348690.093020692,54329.4295531385,312433.812857568,1,1,0,1,18
1132,283,185154.017510859,2745.76847241047,148731.409571022,708.908081456301,15.3127346793434,-1434.55748722487,1600.23133701048,1.03207805449185,57.6579500794794,2.04744191496241,48983.0097087379,0,Retour balistique,349179.722143074,54536.9867097359,312560.319397224,1,1,0,1,18
1133,283.25,185331.244531155,2749.59665607953,148372.157074358,708.908081182907,15.3127346762339,-1437.00998665391,1602.43029463149,1.03307923105902,57.6699262579335,2.04784521071335,48983.0097087379,0,Retour balistique,349669.18809945,54744.9283560913,312686.818436881,1,1,0,1,18
1134,283.5,185508.471551379,2753.42483974777,148012.291452844,708.908080897314,15.3127346729856,-1439.46248605645,1604.62998718349,1.03407691574143,57.6818548972344,2.0482474281269,48983.0097087379,0,Retour balistique,350158.490587891,54953.254363936,312813.309976537,1,1,0,1,18
1135,283.75,185685.698571529,2757.25302341517,147651.812706486,708.908080598956,15.3127346695922,-1441.91498543122,1606.83041164669,1.03507111933955,57.6937361912826,2.04864856806533,48983.0097087379,0,Retour balistique,350647.629306572,55161.964604764,312939.794016193,1,1,0,1,18
1136,284,185862.925591601,2761.08120708168,147290.720835292,708.908080287241,15.3127346660468,-1444.36748477689,1609.03156501673,1.03606185264124,57.7055703334357,2.04904863141878,48983.0097087379,0,Retour balistique,351136.603953767,55371.0589498323,313066.270555849,1,1,0,1,18
1137,284.25,186040.152611591,2764.90939074727,146929.015839269,708.908079961548,15.3127346623424,-1446.81998409205,1611.23344430462,1.03704912642219,57.7173575165214,2.04944761910543,48983.0097087379,0,Retour balistique,351625.414227852,55580.537270161,313192.739595506,1,1,0,1,18
1138,284.5,186217.379631496,2768.73757441189,146566.697718425,708.908079621225,15.3127346584717,-1449.27248337523,1613.43604653658,1.03803295144641,57.7290979328515,2.04984553207168,48983.0097087379,0,Retour balistique,352114.059827305,55790.3994365334,313319.201135162,1,1,0,1,18
1139,284.75,186394.606651313,2772.56575807549,146203.766472769,708.90807926559,15.3127346544268,-1451.7249826249,1615.63936875402,1.0390133384667,57.7407917742362,2.05024237129245,48983.0097087379,0,Retour balistique,352602.540450704,56000.6453194959,313445.655174818,1,1,0,1,18
1140,285,186571.833671036,2776.39394173804,145840.222102309,708.90807889393,15.3127346501996,-1454.17748183942,1617.84340801339,1.0399902982252,57.7524392319996,2.05063813777128,48983.0097087379,0,Retour balistique,353090.855796731,56211.2747893584,313572.101714474,1,1,0,1,18
1141,285.25,186749.060690663,2780.22212539949,145476.064607055,708.908078505493,15.3127346457816,-1456.62998101711,1620.04816138613,1.04096384145396,57.7640404969948,2.05103283254078,48983.0097087379,0,Retour balistique,353579.005564166,56422.2877161939,313698.540754131,1,1,0,1,18
1142,285.5,186926.287710187,2784.05030905978,145111.293987016,708.908078099493,15.3127346411638,-1459.08248015616,1622.25362595852,1.04193397887549,57.7755957596208,2.05142645666286,48983.0097087379,0,Retour balistique,354066.989451896,56633.6839698391,313824.972293787,1,1,0,1,18
1143,285.75,187103.514729606,2787.87849271886,144745.910242202,708.908077675108,15.312734636337,-1461.53497925471,1624.45979883164,1.0429007212034,57.787105209839,2.051819011229,48983.0097087379,0,Retour balistique,354554.807158907,56845.4634198942,313951.396333443,1,1,0,1,18
1144,286,187280.741748914,2791.70667637669,144379.913372625,708.908077231472,15.3127346312912,-1463.98747831079,1626.66667712125,1.04386407914305,57.7985690371911,2.05221049736075,48983.0097087379,0,Retour balistique,355042.458384289,57057.625935723,314077.812873099,1,1,0,1,18
1145,286.25,187457.968768106,2795.53486003319,144013.303378294,708.908076767681,15.3127346260161,-1466.43997732232,1628.8742579577,1.04482406339223,57.8099874308173,2.05260091621,48983.0097087379,0,Retour balistique,355529.942827234,57270.1713864529,314204.221912756,1,1,0,1,18
1146,286.5,187635.195787177,2799.36304368832,143646.080259222,708.908076282783,15.312734620501,-1468.89247628714,1631.08253848586,1.04578068464186,57.8213605794761,2.05299026895942,48983.0097087379,0,Retour balistique,356017.260187037,57483.0996409753,314330.623452412,1,1,0,1,18
1147,286.75,187812.422806121,2803.191227342,143278.244015421,708.908075775782,15.3127346147345,-1471.34497520296,1633.29151586498,1.04673395357681,57.8326886715634,2.05337855682301,48983.0097087379,0,Retour balistique,356504.410163096,57696.4105679453,314457.017492068,1,1,0,1,18
1148,287,187989.649824932,2807.01941099418,142909.794646905,708.908075245634,15.3127346087047,-1473.7974740674,1635.50118726863,1.04768388087664,57.8439718951345,2.05376578104645,48983.0097087379,0,Retour balistique,356991.392454913,57910.1040357821,314583.404031724,1,1,0,1,18
1149,287.25,188166.876843605,2810.84759464478,142540.732153685,708.908074691243,15.3127346023992,-1476.24997287792,1637.71154988463,1.04863047721645,57.8552104379248,2.05415194290773,48983.0097087379,0,Retour balistique,357478.206762092,58124.1799126686,314709.783071381,1,1,0,1,18
1150,287.5,188344.103862133,2814.67577829373,142171.056535777,708.908074111459,15.3127345958048,-1478.70247163189,1639.9226009149,1.04957375326783,57.8664044873737,2.05453704371764,48983.0097087379,0,Retour balistique,357964.852784343,58338.6380665523,314836.154611037,1,1,0,1,18
1151,287.75,188521.330880509,2818.50396194095,141800.767793195,708.908073505076,15.312734588908,-1481.15497032654,1642.13433757542,1.0505137196997,57.8775542306477,2.0549210848205,48983.0097087379,0,Retour balistique,358451.330221476,58553.4783651445,314962.518650693,1,1,0,1,18
1152,288,188698.557898727,2822.33214558638,141429.865925956,708.908072870828,15.3127345816942,-1483.60746895893,1644.34675709612,1.05145038717938,57.8886598546655,2.05530406759468,48983.0097087379,0,Retour balistique,358937.638773409,58768.7006759209,315088.875190349,1,1,0,1,18
1153,288.25,188875.784916779,2826.16032922991,141058.350934074,708.908072207389,15.3127345741484,-1486.05996752601,1646.55985672078,1.05238376637358,57.899721546124,2.05568599345334,48983.0097087379,0,Retour balistique,359423.778140163,58984.3048661216,315215.224230006,1,1,0,1,18
1154,288.5,189053.011934657,2829.98851287148,140686.222817568,708.908071513367,15.3127345662547,-1488.51246602456,1648.77363370695,1.05331386794951,57.9107394915258,2.05606686384518,48983.0097087379,0,Retour balistique,359909.748021861,59200.2908027511,315341.565769662,1,1,0,1,18
1155,288.75,189230.238952354,2833.81669651098,140313.481576455,708.908070787299,15.3127345579966,-1490.96496445119,1650.98808532586,1.05424070257602,57.9217138772072,2.05644668025525,48983.0097087379,0,Retour balistique,360395.548118733,59416.6583525784,315467.899809318,1,1,0,1,18
1156,289,189407.465969861,2837.64488014832,139940.127210755,708.908070027653,15.3127345493565,-1493.41746280234,1653.20320886233,1.05516428092486,57.9326448893686,2.05682544420577,48983.0097087379,0,Retour balistique,360881.178131113,59633.4073821372,315594.226348974,1,1,0,1,18
1157,289.25,189584.692987169,2841.47306378339,139566.159720486,708.908069232819,15.3127345403163,-1495.86996107428,1655.41900161466,1.05608461367188,57.9435327141051,2.05720315725704,48983.0097087379,0,Retour balistique,361366.637759441,59850.5377577257,315720.545388631,1,1,0,1,18
1158,289.5,189761.920004269,2845.30124741611,139191.57910567,708.908068401108,15.3127345308566,-1498.32245926308,1657.63546089457,1.05700171149844,57.9543775374398,2.05757982100841,48983.0097087379,0,Retour balistique,361851.92670426,60068.0493454071,315846.856928287,1,1,0,1,18
1159,289.75,189939.147021152,2849.12943104635,138816.385366329,708.90806753075,15.3127345209573,-1500.7749573646,1659.85258402709,1.0579155850928,57.9651795453576,2.05795543709926,48983.0097087379,0,Retour balistique,362337.04466622,60285.9420110092,315973.160967943,1,1,0,1,18
1160,290,190116.374037807,2852.957614674,138440.578502486,708.908066619882,15.3127345105973,-1503.22745537452,1662.07036835047,1.05882624515163,57.9759389238413,2.05833000721018,48983.0097087379,0,Retour balistique,362821.991346075,60504.2156201249,316099.457507599,1,1,0,1,18
1161,290.25,190293.601054223,2856.78579829894,138064.158514163,708.908065666552,15.3127344997544,-1505.67995328825,1664.28881121609,1.05973370238158,57.986655858909,2.05870353306398,48983.0097087379,0,Retour balistique,363306.766444687,60722.8700381121,316225.746547256,1,1,0,1,18
1162,290.5,190470.828070391,2860.61398192104,137687.125401388,708.908064668711,15.3127344884051,-1508.13245110102,1666.50790998837,1.06063796750093,57.997330536654,2.05907601642707,48983.0097087379,0,Retour balistique,363791.369663021,60941.9051300938,316352.028086912,1,1,0,1,18
1163,290.75,190648.055086297,2864.44216554017,137309.479164186,708.908063624206,15.3127344765252,-1510.58494880777,1668.72766204469,1.06153905124134,58.0079631432856,2.05944745911063,48983.0097087379,0,Retour balistique,364275.80070215,61161.3207609581,316478.302126568,1,1,0,1,18
1164,291,190825.282101929,2868.27034915619,136931.219802586,708.908062530777,15.3127344640888,-1513.0374464032,1670.94806477527,1.0624369643497,58.0185538651728,2.0598178629721,48983.0097087379,0,Retour balistique,364760.059263253,61381.1167953583,316604.568666224,1,1,0,1,18
1165,291.25,191002.509117276,2872.09853276896,136552.347316615,708.908061386052,15.3127344510689,-1515.48994388174,1673.16911558311,1.06333171759006,58.0291028888896,2.06018722991662,48983.0097087379,0,Retour balistique,365244.145047614,61601.2930977134,316730.827705881,1,1,0,1,18
1166,291.5,191179.736132323,2875.92671637832,136172.861706306,708.908060187541,15.3127344374373,-1517.94244123752,1675.39081188389,1.0642233217457,58.0396104012631,2.0605555618985,48983.0097087379,0,Retour balistique,365728.057756625,61821.8495322074,316857.079245537,1,1,0,1,18
1167,291.75,191356.963147056,2879.75489998411,135792.76297169,708.908058932626,15.3127344231642,-1520.39493846439,1677.61315110584,1.06511178762123,58.0500765894233,2.06092286092298,48983.0097087379,0,Retour balistique,366211.797091784,62042.7859627901,316983.323285193,1,1,0,1,18
1168,292,191534.190161461,2883.58308358616,135412.051112801,708.908057618561,15.3127344082183,-1522.84743555585,1679.83613068972,1.06599712604491,58.0605016408557,2.06128912904793,48983.0097087379,0,Retour balistique,366695.362754698,62264.1022531769,317109.559824849,1,1,0,1,18
1169,292.25,191711.417175521,2887.4112671843,135030.726129674,708.90805624246,15.3127343925669,-1525.29993250509,1682.05974808866,1.06687934787105,58.0708857434569,2.06165436838571,48983.0097087379,0,Retour balistique,367178.754447077,62485.7982668486,317235.788864506,1,1,0,1,18
1170,292.5,191888.644189222,2891.23945077835,134648.788022348,708.908054801293,15.3127343761753,-1527.75242930494,1684.28400076809,1.06775846398246,58.0812290855923,2.06201858110511,48983.0097087379,0,Retour balistique,367661.971870742,62707.873867052,317362.010404162,1,1,0,1,18
1171,292.75,192065.871202545,2895.0676343681,134266.236790861,708.908053291877,15.3127343590076,-1530.20492594784,1686.50888620567,1.06863448529318,58.0915318561574,2.06238176943345,48983.0097087379,0,Retour balistique,368145.01472762,62930.3289167998,317488.224443818,1,1,0,1,18
1172,293,192243.098215472,2898.89581795336,133883.072435255,708.908051710867,15.3127343410255,-1532.65742242587,1688.73440189114,1.06950742275124,58.1017942446414,2.06274393565879,48983.0097087379,0,Retour balistique,368627.882719746,63153.1632788705,317614.430983474,1,1,0,1,18
1173,293.25,192420.325227986,2902.7240015339,133499.294955572,708.908050054751,15.3127343221892,-1535.10991873068,1690.96054532629,1.07037728734164,58.1120164411949,2.06310508213219,48983.0097087379,0,Retour balistique,369110.575549263,63376.3768158087,317740.630023131,1,1,0,1,18
1174,293.5,192597.552240066,2906.55218510952,133114.904351859,708.908048319838,15.3127343024567,-1537.56241485348,1693.1873140248,1.07124409008942,58.1221986367008,2.06346521127026,48983.0097087379,0,Retour balistique,369593.092918421,63599.969389925,317866.821562787,1,1,0,1,18
1175,293.75,192774.779251691,2910.38036867996,132729.900624162,708.908046502251,15.3127342817839,-1540.01491078502,1695.4147055122,1.07210784206297,58.1323410228482,2.06382432555774,48983.0097087379,0,Retour balistique,370075.434529579,63823.9408632963,317993.005602443,1,1,0,1,18
1176,294,192952.006262841,2914.208552245,132344.283772533,708.908044597915,15.3127342601244,-1542.4674065156,1697.64271732574,1.07296855437749,58.1424437922109,2.06418242755021,48983.0097087379,0,Retour balistique,370557.600085206,64048.2910977658,318119.182142099,1,1,0,1,18
1177,294.25,193129.233273492,2918.03673580435,131958.053797025,708.908042602549,15.3127342374295,-1544.91990203496,1699.87134701427,1.07382623819861,58.1525071383298,2.06453951987704,48983.0097087379,0,Retour balistique,371039.589287877,64273.019954943,318245.351181756,1,1,0,1,18
1178,294.5,193306.46028362,2921.86491935776,131571.210697692,708.908040511653,15.3127342136482,-1547.37239733234,1702.1005921382,1.07468090474622,58.1625312557992,2.06489560524448,48983.0097087379,0,Retour balistique,371521.401840276,64498.1272962038,318371.512721412,1,1,0,1,18
1179,294.75,193483.6872932,2925.69310290495,131183.754474593,708.9080383205,15.3127341887265,-1549.82489239641,1704.33045026934,1.07553256529858,58.1725163403577,2.06525068643891,48983.0097087379,0,Retour balistique,372003.037445198,64723.6129826906,318497.666761068,1,1,0,1,18
1180,295,193660.914302206,2929.5212864456,130795.685127789,708.908036024119,15.3127341626079,-1552.27738721523,1706.56091899084,1.07638123119651,58.1824625889844,2.0656047663303,48983.0097087379,0,Retour balistique,372484.495805546,64949.4768753127,318623.813300724,1,1,0,1,18
1181,295.25,193838.14131061,2933.34946997941,130407.002657345,708.908033617286,15.3127341352331,-1554.72988177627,1708.79199589706,1.07722691384797,58.1923701999991,2.06595784787582,48983.0097087379,0,Retour balistique,372965.776624332,65175.7188347457,318749.952340381,1,1,0,1,18
1182,295.5,194015.368318384,2937.17765350604,130017.707063328,708.908031094511,15.3127341065396,-1557.18237606628,1711.02367859347,1.07806962473273,58.2022393731688,2.06630993412373,48983.0097087379,0,Retour balistique,373446.879604678,65402.3387214324,318876.083880037,1,1,0,1,18
1183,295.75,194192.595325496,2941.00583702516,129627.79834581,708.908028450022,15.3127340764618,-1559.63487007137,1713.25596469656,1.07890937540743,58.2120703098191,2.06666102821742,48983.0097087379,0,Retour balistique,373927.804449814,65629.3363955821,319002.207919693,1,1,0,1,18
1184,296,194369.822331916,2944.83402053639,129237.276504866,708.908025677749,15.3127340449306,-1562.08736377689,1715.48885183369,1.07974617751086,58.2218632129515,2.06701113339978,48983.0097087379,0,Retour balistique,374408.550863084,65856.7117171712,319128.324459349,1,1,0,1,18
1185,296.25,194547.049337608,2948.66220403936,128846.141540574,708.908022771314,15.3127340118734,-1564.5398571674,1717.72233764304,1.08058004276947,58.2316182873674,2.06736025301762,48983.0097087379,0,Retour balistique,374889.118547937,66084.4645459434,319254.433499006,1,1,0,1,18
1186,296.5,194724.276342539,2952.49038753366,128454.393453018,708.908019724007,15.312733977214,-1566.99235022669,1719.95641977343,1.08141098300331,58.2413357397983,2.06770839052664,48983.0097087379,0,Retour balistique,375369.507207937,66312.5947414091,319380.535038662,1,1,0,1,18
1187,296.75,194901.503346672,2956.31857101888,128062.032242283,708.908016528776,15.3127339408721,-1569.44484293765,1722.19109588427,1.0822390101322,58.2510157790426,2.06805554949636,48983.0097087379,0,Retour balistique,375849.716546754,66541.1021628462,319506.629078318,1,1,0,1,18
1188,297,195078.730349966,2960.14675449457,127669.057908463,708.908013178201,15.3127339027634,-1571.89733528227,1724.42636364541,1.08306413618222,58.2606586161106,2.06840173361561,48983.0097087379,0,Retour balistique,376329.746268172,66769.9866692999,319632.715617974,1,1,0,1,18
1189,297.25,195255.957352382,2963.97493796027,127275.470451652,708.908009664483,15.3127338627991,-1574.34982724159,1726.662220737,1.08388637329268,58.2702644643759,2.06874694669811,48983.0097087379,0,Retour balistique,376809.596076085,66999.2481195827,319758.794657631,1,1,0,1,18
1190,297.5,195433.184353877,2967.80312141549,126881.269871953,708.908005979417,15.312733820886,-1576.80231879565,1728.89866484942,1.08470573372333,58.2798335397365,2.06909119268853,48983.0097087379,0,Retour balistique,377289.265674496,67228.8863722745,319884.866197287,1,1,0,1,18
1191,297.75,195610.411354406,2971.63130485972,126486.456169472,708.908002114373,15.3127337769258,-1579.25480992342,1731.13569368313,1.08552222986205,58.2893660607831,2.06943447566877,48983.0097087379,0,Retour balistique,377768.754767521,67458.9012857231,320010.930236943,1,1,0,1,18
1192,298,195787.638353921,2975.45948829243,126091.029344322,708.907998060275,15.3127337308154,-1581.70730060273,1733.37330494851,1.08633587423294,58.298862248977,2.0697767998647,48983.0097087379,0,Retour balistique,378248.063059388,67689.2927180436,320136.986776599,1,1,0,1,18
1193,298.25,195964.865352373,2979.28767171304,125694.989396619,708.907993807574,15.3127336824461,-1584.15979081026,1735.61149636579,1.08714667950486,58.308322328838,2.07011816965319,48983.0097087379,0,Retour balistique,378727.190254436,67920.060527119,320263.035816256,1,1,0,1,18
1194,298.5,196142.092349709,2983.11585512096,125298.336326489,708.907989346227,15.3127336317036,-1586.61228052142,1737.8502656649,1.08795465850046,58.3177465281417,2.07045858956963,48983.0097087379,0,Retour balistique,379206.136057113,68151.2045706002,320389.077355912,1,1,0,1,18
1195,298.75,196319.319345876,2986.94403851558,124901.070134061,708.907984665664,15.3127335784679,-1589.06476971031,1740.08961058528,1.08875982420565,58.3271350781276,2.07079806431575,48983.0097087379,0,Retour balistique,379684.900171983,68382.7247059058,320515.111395568,1,1,0,1,18
1196,299,196496.546340814,2990.77222189623,124503.190819474,708.907979754767,15.3127335226124,-1591.51725834964,1742.32952887583,1.08956218977966,58.336488213719,2.07113659876803,48983.0097087379,0,Retour balistique,380163.48230372,68614.6207902227,320641.137935224,1,1,0,1,18
